"","charge120","charge240","city08","cityA08","cityCD","cityE","cityUF","combE","cylinders","drive","fuelCost08","fuelCostA08","fuelType","fuelType1","hlv","lv4","make","model","mpgData","phevBlended","pv2","pv4","range","rangeCity","rangeCityA","rangeHwy","rangeHwyA","trany","UCity","UCityA","VClass","year","youSaveSpend","guzzler","tCharger","sCharger","atvType","fuelType2","rangeA","evMotor"
"11794",0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Hyundai","Tiburon","Y","false",81,0,0,0,0,0,0,"Automatic 4-spd",24.1325,0,"Subcompact Cars",2005,-500,"",NA,"","","","",""
"11795",0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Hyundai","Tiburon","Y","false",81,0,0,0,0,0,0,"Manual 5-spd",26.2,0,"Subcompact Cars",2005,0,"",NA,"","","","",""
"11796",0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Hyundai","Tiburon","Y","false",81,0,0,0,0,0,0,"Automatic 4-spd",21.0924,0,"Subcompact Cars",2005,-2500,"",NA,"","","","",""
"11797",0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Hyundai","Tiburon","Y","false",81,0,0,0,0,0,0,"Manual 5-spd",21.4,0,"Subcompact Cars",2005,-1750,"",NA,"","","","",""
"11798",0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Hyundai","Tiburon","N","false",81,0,0,0,0,0,0,"Manual 6-spd",20.3,0,"Subcompact Cars",2005,-2500,"",NA,"","","","",""
"11799",0,0,16,0,0,0,0,0,8,"Rear-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,0,"Jaguar","XK8","N","false",75,0,0,0,0,0,0,"Automatic 6-spd",19.598,0,"Subcompact Cars",2005,-3750,"",NA,"","","","",""
"11801",0,0,10,0,0,0,0,0,8,"Rear-Wheel Drive",4750,0,"Premium","Premium Gasoline",0,0,"Maserati","Coupe and Gransport","N","false",86,0,0,0,0,0,0,"Manual 6-spd",12.8,0,"Subcompact Cars",2005,-12500,"G",NA,"","","","",""
"11803",0,0,11,0,0,0,0,0,8,"Rear-Wheel Drive",4750,0,"Premium","Premium Gasoline",0,0,"Maserati","Coupe and Gransport","N","false",86,0,0,0,0,0,0,"Automatic (S6)",12.9755,0,"Subcompact Cars",2005,-12500,"G",NA,"","","","",""
"11804",0,0,16,0,0,0,0,0,2,"Rear-Wheel Drive",3150,0,"Premium","Premium Gasoline",0,8,"Mazda","RX-8","Y","false",0,89,0,0,0,0,0,"Manual 6-spd",20.4,0,"Subcompact Cars",2005,-4500,"",NA,"","","","",""
"11805",0,0,16,0,0,0,0,0,2,"Rear-Wheel Drive",3150,0,"Premium","Premium Gasoline",0,8,"Mazda","RX-8","Y","false",0,89,0,0,0,0,0,"Automatic (S4)",19.9,0,"Subcompact Cars",2005,-4500,"",NA,"","","","",""
"11806",0,0,18,0,0,0,0,0,6,"Rear-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,0,"Mercedes-Benz","CLK320","Y","false",82,0,0,0,0,0,0,"Automatic 5-spd",22.2,0,"Subcompact Cars",2005,-2250,"",NA,"","","","",""
"11807",0,0,18,0,0,0,0,0,6,"Rear-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,0,"Mercedes-Benz","CLK320 (Cabriolet)","N","false",81,0,0,0,0,0,0,"Automatic 5-spd",22.2,0,"Subcompact Cars",2005,-3000,"",NA,"","","","",""
"11808",0,0,15,0,0,0,0,0,8,"Rear-Wheel Drive",3150,0,"Premium","Premium Gasoline",0,0,"Mercedes-Benz","CLK500","Y","false",82,0,0,0,0,0,0,"Automatic 7-spd",18.7,0,"Subcompact Cars",2005,-4500,"",NA,"","","","",""
"11809",0,0,15,0,0,0,0,0,8,"Rear-Wheel Drive",3150,0,"Premium","Premium Gasoline",0,0,"Mercedes-Benz","CLK500 (Cabriolet)","N","false",81,0,0,0,0,0,0,"Automatic 7-spd",18.7,0,"Subcompact Cars",2005,-4500,"",NA,"","","","",""
"11810",0,0,14,0,0,0,0,0,8,"Rear-Wheel Drive",3350,0,"Premium","Premium Gasoline",0,0,"Mercedes-Benz","CLK55 AMG","N","false",82,0,0,0,0,0,0,"Automatic (S5)",17.6992,0,"Subcompact Cars",2005,-5500,"G",NA,"","","","",""
"11811",0,0,14,0,0,0,0,0,8,"Rear-Wheel Drive",3550,0,"Premium","Premium Gasoline",0,0,"Mercedes-Benz","CLK55 AMG (Cabriolet)","N","false",81,0,0,0,0,0,0,"Automatic (S5)",17.3632,0,"Subcompact Cars",2005,-6500,"G",NA,"","","","",""
"11812",0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",17,0,"Mitsubishi","Eclipse","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",23.2774,0,"Subcompact Cars",2005,-1000,"",NA,"","","","",""
"11814",0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",17,0,"Mitsubishi","Eclipse","N","false",0,0,0,0,0,0,0,"Manual 5-spd",25.6256,0,"Subcompact Cars",2005,0,"",NA,"","","","",""
"11815",0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",17,0,"Mitsubishi","Eclipse","N","false",0,0,0,0,0,0,0,"Automatic (S4)",23.2783,0,"Subcompact Cars",2005,-1000,"",NA,"","","","",""
"11816",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",17,0,"Mitsubishi","Eclipse","N","false",0,0,0,0,0,0,0,"Manual 5-spd",22.6,0,"Subcompact Cars",2005,-2250,"",NA,"","","","",""
"11817",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",17,0,"Mitsubishi","Eclipse","N","false",0,0,0,0,0,0,0,"Manual 5-spd",22.4,0,"Subcompact Cars",2005,-2250,"",NA,"","","","",""
"11818",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",17,0,"Mitsubishi","Eclipse","N","false",0,0,0,0,0,0,0,"Automatic (S4)",22.3,0,"Subcompact Cars",2005,-2250,"",NA,"","","","",""
"11819",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",17,0,"Mitsubishi","Eclipse","N","false",0,0,0,0,0,0,0,"Automatic (S4)",22.8,0,"Subcompact Cars",2005,-2250,"",NA,"","","","",""
"11820",0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2600,0,"Premium","Premium Gasoline",0,0,"Saab","9-3 Convertible","N","false",82,0,0,0,0,0,0,"Manual 5-spd",23.8,0,"Subcompact Cars",2005,-1750,"",TRUE,"","","","",""
"11821",0,0,17,0,0,0,0,0,4,"Front-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,0,"Saab","9-3 Convertible","N","false",82,0,0,0,0,0,0,"Automatic (S5)",20.6,0,"Subcompact Cars",2005,-3750,"",TRUE,"","","","",""
"11822",0,0,17,0,0,0,0,0,4,"4-Wheel or All-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,11,"Subaru","Impreza AWD","Y","false",0,88,0,0,0,0,0,"Automatic 4-spd",21.3632,0,"Subcompact Cars",2005,-3000,"",TRUE,"","","","",""
"11823",0,0,18,0,0,0,0,0,4,"4-Wheel or All-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,11,"Subaru","Impreza AWD","Y","false",0,88,0,0,0,0,0,"Manual 5-spd",21.9711,0,"Subcompact Cars",2005,-3000,"",TRUE,"","","","",""
"11825",0,0,20,0,0,0,0,0,4,"4-Wheel or All-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,11,"Subaru","Impreza AWD","Y","false",0,88,0,0,0,0,0,"Automatic 4-spd",24.8623,0,"Subcompact Cars",2005,-500,"",NA,"","","","",""
"11826",0,0,20,0,0,0,0,0,4,"4-Wheel or All-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,11,"Subaru","Impreza AWD","Y","false",0,88,0,0,0,0,0,"Manual 5-spd",25.0837,0,"Subcompact Cars",2005,0,"",NA,"","","","",""
"11827",0,0,16,0,0,0,0,0,4,"4-Wheel or All-Wheel Drive",3150,0,"Premium","Premium Gasoline",0,11,"Subaru","Impreza AWD","Y","false",0,88,0,0,0,0,0,"Manual 6-spd",19.5,0,"Subcompact Cars",2005,-4500,"",TRUE,"","","","",""
"11828",0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",17,0,"Toyota","Celica","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",32.1,0,"Subcompact Cars",2005,2000,"",NA,"","","","",""
"11829",0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",17,0,"Toyota","Celica","N","false",0,0,0,0,0,0,0,"Manual 5-spd",29.5,0,"Subcompact Cars",2005,1250,"",NA,"","","","",""
"11830",0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2300,0,"Premium","Premium Gasoline",17,0,"Toyota","Celica","N","false",0,0,0,0,0,0,0,"Manual 6-spd",27.2,0,"Subcompact Cars",2005,-250,"",NA,"","","","",""
"11831",0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2400,0,"Premium","Premium Gasoline",17,0,"Toyota","Celica","N","false",0,0,0,0,0,0,0,"Automatic (S4)",27.6708,0,"Subcompact Cars",2005,-750,"",NA,"","","","",""
"11832",0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",13,0,"Scion","tC","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",25.7,0,"Subcompact Cars",2005,0,"",NA,"","","","",""
"11833",0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",13,0,"Scion","tC","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",24.3,0,"Subcompact Cars",2005,-500,"",NA,"","","","",""
"11834",0,0,27,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",12,0,"Scion","xA","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",34.8,0,"Subcompact Cars",2005,2500,"",NA,"","","","",""
"11836",0,0,27,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",12,0,"Scion","xA","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",35.3,0,"Subcompact Cars",2005,2500,"",NA,"","","","",""
"11837",0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2400,0,"Premium","Premium Gasoline",12,0,"Volkswagen","New Beetle","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",27.3,0,"Subcompact Cars",2005,-750,"",TRUE,"","","","",""
"11838",0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2600,0,"Premium","Premium Gasoline",12,0,"Volkswagen","New Beetle","N","false",0,0,0,0,0,0,0,"Automatic (S6)",24.4057,0,"Subcompact Cars",2005,-1750,"",TRUE,"","","","",""
"11839",0,0,32,0,0,0,0,0,4,"Front-Wheel Drive",1650,0,"Diesel","Diesel",12,0,"Volkswagen","New Beetle","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",41.7052,0,"Subcompact Cars",2005,3000,"",TRUE,"","Diesel","","",""
"11840",0,0,30,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Diesel","Diesel",12,0,"Volkswagen","New Beetle","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",39.1083,0,"Subcompact Cars",2005,2500,"",TRUE,"","Diesel","","",""
"11841",0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",12,0,"Volkswagen","New Beetle","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",26.6264,0,"Subcompact Cars",2005,500,"",NA,"","","","",""
"11842",0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",12,0,"Volkswagen","New Beetle","N","false",0,0,0,0,0,0,0,"Automatic (S6)",24.5,0,"Subcompact Cars",2005,0,"",NA,"","","","",""
"11843",0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2600,0,"Premium","Premium Gasoline",0,13,"Acura","TSX","Y","false",0,91,0,0,0,0,0,"Manual 6-spd",23.8,0,"Compact Cars",2005,-1750,"",NA,"","","","",""
"11844",0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2500,0,"Premium","Premium Gasoline",0,13,"Acura","TSX","Y","false",0,91,0,0,0,0,0,"Automatic (S5)",24.6,0,"Compact Cars",2005,-1250,"",NA,"","","","",""
"11845",0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2500,0,"Premium","Premium Gasoline",0,13,"Audi","A4","Y","false",0,90,0,0,0,0,0,"Automatic (variable gear ratios)",25.1,0,"Compact Cars",2005,-1250,"",TRUE,"","","","",""
"11847",0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2500,0,"Premium","Premium Gasoline",0,13,"Audi","A4","N","false",0,90,0,0,0,0,0,"Manual 5-spd",24.6,0,"Compact Cars",2005,-1250,"",TRUE,"","","","",""
"11848",0,0,19,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Premium","Premium Gasoline",0,13,"Audi","A4","N","false",0,90,0,0,0,0,0,"Automatic (variable gear ratios)",23.8,0,"Compact Cars",2005,-1750,"",NA,"","","","",""
"11849",0,0,19,0,0,0,0,0,4,"4-Wheel or All-Wheel Drive",2600,0,"Premium","Premium Gasoline",0,13,"Audi","A4 quattro","Y","false",0,90,0,0,0,0,0,"Manual 6-spd",23.4,0,"Compact Cars",2005,-1750,"",TRUE,"","","","",""
"11850",0,0,18,0,0,0,0,0,4,"4-Wheel or All-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,13,"Audi","A4 quattro","Y","false",0,90,0,0,0,0,0,"Automatic (S5)",22.4655,0,"Compact Cars",2005,-2250,"",TRUE,"","","","",""
"11851",0,0,16,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,13,"Audi","A4 quattro","N","false",0,90,0,0,0,0,0,"Manual 6-spd",20.3754,0,"Compact Cars",2005,-3750,"",NA,"","","","",""
"11852",0,0,16,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,13,"Audi","A4 quattro","N","false",0,90,0,0,0,0,0,"Automatic (S5)",20.2445,0,"Compact Cars",2005,-3750,"",NA,"","","","",""
"11853",0,0,13,0,0,0,0,0,8,"4-Wheel or All-Wheel Drive",3550,0,"Premium","Premium Gasoline",0,13,"Audi","S4","N","false",0,90,0,0,0,0,0,"Manual 6-spd",16.5105,0,"Compact Cars",2005,-6500,"G",NA,"","","","",""
"11854",0,0,14,0,0,0,0,0,8,"4-Wheel or All-Wheel Drive",3550,0,"Premium","Premium Gasoline",0,13,"Audi","S4","N","false",0,90,0,0,0,0,0,"Automatic (S6)",17.0836,0,"Compact Cars",2005,-6500,"G",NA,"","","","",""
"11855",0,0,10,0,0,0,0,0,12,"4-Wheel or All-Wheel Drive",4750,0,"Premium","Premium Gasoline",0,0,"Bentley","Continental GT","N","false",89,0,0,0,0,0,0,"Automatic (S6)",12.5498,0,"Compact Cars",2005,-12500,"G",TRUE,"","","","",""
"11856",0,0,18,0,0,0,0,0,6,"Rear-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,11,"BMW","325i","N","false",0,91,0,0,0,0,0,"Manual 5-spd",22.6,0,"Compact Cars",2005,-2250,"",NA,"","","","",""
"11858",0,0,17,0,0,0,0,0,6,"Rear-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,11,"BMW","325i","Y","false",0,91,0,0,0,0,0,"Automatic (S5)",21.3158,0,"Compact Cars",2005,-3000,"",NA,"","","","",""
"11859",0,0,17,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,11,"BMW","325xi","N","false",0,91,0,0,0,0,0,"Manual 5-spd",21.6,0,"Compact Cars",2005,-3000,"",NA,"","","","",""
"11860",0,0,17,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,11,"BMW","325xi","N","false",0,91,0,0,0,0,0,"Automatic (S5)",21.4,0,"Compact Cars",2005,-3000,"",NA,"","","","",""
"11861",0,0,18,0,0,0,0,0,6,"Rear-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,11,"BMW","330i","Y","false",0,91,0,0,0,0,0,"Manual 6-spd",22.1254,0,"Compact Cars",2005,-2250,"",NA,"","","","",""
"11862",0,0,17,0,0,0,0,0,6,"Rear-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,11,"BMW","330i","N","false",0,91,0,0,0,0,0,"Automatic (S5)",21.2536,0,"Compact Cars",2005,-3000,"",NA,"","","","",""
"11863",0,0,18,0,0,0,0,0,6,"Rear-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,11,"BMW","330i","Y","false",0,91,0,0,0,0,0,"Automatic (S6)",22.2354,0,"Compact Cars",2005,-2250,"",NA,"","","","",""
"11864",0,0,18,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,11,"BMW","330xi","N","false",0,91,0,0,0,0,0,"Manual 6-spd",22.1,0,"Compact Cars",2005,-2250,"",NA,"","","","",""
"11865",0,0,16,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,11,"BMW","330xi","Y","false",0,91,0,0,0,0,0,"Automatic (S5)",20.1,0,"Compact Cars",2005,-3750,"",NA,"","","","",""
"11866",0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,12,"Chevrolet","Aveo","Y","false",0,91,0,0,0,0,0,"Automatic 4-spd",28.8,0,"Compact Cars",2005,1250,"",NA,"","","","",""
"11867",0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,12,"Chevrolet","Aveo","Y","false",0,91,0,0,0,0,0,"Manual 5-spd",29.6,0,"Compact Cars",2005,1750,"",NA,"","","","",""
"11869",0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,12,"Chevrolet","Aveo 5","Y","false",0,91,0,0,0,0,0,"Automatic 4-spd",28.8,0,"Compact Cars",2005,1250,"",NA,"","","","",""
"11870",0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,12,"Chevrolet","Aveo 5","Y","false",0,91,0,0,0,0,0,"Manual 5-spd",29.6,0,"Compact Cars",2005,1750,"",NA,"","","","",""
"11871",0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,14,"Chevrolet","Cavalier","Y","false",87,92,0,0,0,0,0,"Automatic 4-spd",26.6667,0,"Compact Cars",2005,750,"",NA,"","","","",""
"11872",0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,14,"Chevrolet","Cavalier","Y","false",87,92,0,0,0,0,0,"Manual 5-spd",28.8889,0,"Compact Cars",2005,1250,"",NA,"","","","",""
"11873",0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,12,"Chevrolet","Optra","N","false",0,95,0,0,0,0,0,"Automatic 4-spd",24.5996,0,"Compact Cars",2005,-500,"",NA,"","","","",""
"11874",0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,12,"Chevrolet","Optra","N","false",0,95,0,0,0,0,0,"Manual 5-spd",24.7,0,"Compact Cars",2005,-500,"",NA,"","","","",""
"11875",0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,9,"Chevrolet","Optra 5","N","false",0,95,0,0,0,0,0,"Automatic 4-spd",24.5996,0,"Compact Cars",2005,-500,"",NA,"","","","",""
"11876",0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,9,"Chevrolet","Optra 5","N","false",0,95,0,0,0,0,0,"Manual 5-spd",24.7,0,"Compact Cars",2005,-500,"",NA,"","","","",""
"11877",0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Chrysler","Sebring","N","false",86,0,0,0,0,0,0,"Automatic 4-spd",23.5,0,"Compact Cars",2005,-1000,"",NA,"","","","",""
"11878",0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Chrysler","Sebring","N","false",86,0,0,0,0,0,0,"Manual 5-spd",26.4,0,"Compact Cars",2005,500,"",NA,"","","","",""
"11880",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,0,"Chrysler","Sebring","Y","false",86,0,0,0,0,0,0,"Automatic 4-spd",22.3,0,"Compact Cars",2005,-2250,"",NA,"","","","",""
"11881",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,0,"Chrysler","Sebring","N","false",86,0,0,0,0,0,0,"Manual 5-spd",22.8829,0,"Compact Cars",2005,-2250,"",NA,"","","","",""
"11882",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,0,"Chrysler","Sebring","Y","false",86,0,0,0,0,0,0,"Automatic (S4)",22.3,0,"Compact Cars",2005,-2250,"",NA,"","","","",""
"11883",0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Chrysler","Sebring Convertible","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",24.6,0,"Compact Cars",2005,-500,"",NA,"","","","",""
"11884",0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,13,"Dodge","Neon/SRT-4/SX 2.0","Y","false",0,90,0,0,0,0,0,"Automatic 4-spd",28.1,0,"Compact Cars",2005,750,"",NA,"","","","",""
"11885",0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,13,"Dodge","Neon/SRT-4/SX 2.0","Y","false",0,90,0,0,0,0,0,"Manual 5-spd",32.2,0,"Compact Cars",2005,2000,"",NA,"","","","",""
"11886",0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2600,0,"Premium","Premium Gasoline",0,13,"Dodge","Neon/SRT-4/SX 2.0","Y","false",0,90,0,0,0,0,0,"Manual 5-spd",24.2,0,"Compact Cars",2005,-1750,"",TRUE,"","","","",""
"11887",0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Dodge","Stratus","Y","false",86,0,0,0,0,0,0,"Automatic 4-spd",23.5,0,"Compact Cars",2005,-1000,"",NA,"","","","",""
"11888",0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Dodge","Stratus","N","false",86,0,0,0,0,0,0,"Manual 5-spd",26.4,0,"Compact Cars",2005,500,"",NA,"","","","",""
"11889",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,0,"Dodge","Stratus","Y","false",86,0,0,0,0,0,0,"Automatic 4-spd",22.3,0,"Compact Cars",2005,-2250,"",NA,"","","","",""
"11892",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,0,"Dodge","Stratus","N","false",86,0,0,0,0,0,0,"Manual 5-spd",22.8829,0,"Compact Cars",2005,-2250,"",NA,"","","","",""
"11893",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,0,"Dodge","Stratus","N","false",86,0,0,0,0,0,0,"Automatic (S4)",22.3,0,"Compact Cars",2005,-2250,"",NA,"","","","",""
"11894",0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",18,15,"Ford","Focus","Y","false",0,94,0,0,0,0,0,"Automatic 4-spd",28.5595,0,"Compact Cars",2005,750,"",NA,"","","","",""
"11895",0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",18,15,"Ford","Focus","Y","false",0,94,0,0,0,0,0,"Manual 5-spd",28.4,0,"Compact Cars",2005,1250,"",NA,"","","","",""
"11896",0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",18,15,"Ford","Focus","Y","false",0,94,0,0,0,0,0,"Manual 5-spd",24.6,0,"Compact Cars",2005,0,"",NA,"","","","",""
"11897",0,0,29,0,0,0,0,0,4,"Front-Wheel Drive",1600,0,"Regular","Regular Gasoline",16,10,"Honda","Civic","Y","false",86,91,0,0,0,0,0,"Automatic (variable gear ratios)",38.5,0,"Compact Cars",2005,3250,"",NA,"","","","",""
"11898",0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",16,10,"Honda","Civic","Y","false",86,91,0,0,0,0,0,"Automatic 4-spd",32.7,0,"Compact Cars",2005,2250,"",NA,"","","","",""
"11899",0,0,26,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",16,10,"Honda","Civic","Y","false",86,91,0,0,0,0,0,"Automatic 4-spd",33.9,0,"Compact Cars",2005,2500,"",NA,"","","","",""
"11900",0,0,27,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",16,10,"Honda","Civic","Y","false",86,91,0,0,0,0,0,"Manual 5-spd",35,0,"Compact Cars",2005,2500,"",NA,"","","","",""
"11901",0,0,31,0,0,0,0,0,4,"Front-Wheel Drive",1550,0,"Regular","Regular Gasoline",16,10,"Honda","Civic","Y","false",86,91,0,0,0,0,0,"Manual 5-spd",40.2,0,"Compact Cars",2005,3500,"",NA,"","","","",""
"11903",0,0,27,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",16,10,"Honda","Civic","Y","false",86,91,0,0,0,0,0,"Manual 5-spd",35.1,0,"Compact Cars",2005,2500,"",NA,"","","","",""
"11904",0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",16,10,"Honda","Civic","Y","false",86,91,0,0,0,0,0,"Manual 5-spd",28.4,0,"Compact Cars",2005,750,"",NA,"","","","",""
"11905",0,0,39,0,0,0,0,0,4,"Front-Wheel Drive",1300,0,"Regular","Regular Gasoline",0,10,"Honda","Civic Hybrid","Y","false",0,91,0,0,0,0,0,"Automatic (variable gear ratios)",52.6,0,"Compact Cars",2005,4750,"",NA,"","Hybrid","","",""
"11906",0,0,39,0,0,0,0,0,4,"Front-Wheel Drive",1250,0,"Regular","Regular Gasoline",0,10,"Honda","Civic Hybrid","Y","false",0,91,0,0,0,0,0,"Automatic (variable gear ratios)",53.2,0,"Compact Cars",2005,5000,"",NA,"","Hybrid","","",""
"11907",0,0,37,0,0,0,0,0,4,"Front-Wheel Drive",1300,0,"Regular","Regular Gasoline",0,10,"Honda","Civic Hybrid","Y","false",0,91,0,0,0,0,0,"Manual 5-spd",50,0,"Compact Cars",2005,4750,"",NA,"","Hybrid","","",""
"11908",0,0,38,0,0,0,0,0,4,"Front-Wheel Drive",1250,0,"Regular","Regular Gasoline",0,10,"Honda","Civic Hybrid","Y","false",0,91,0,0,0,0,0,"Manual 5-spd",51.2,0,"Compact Cars",2005,5000,"",NA,"","Hybrid","","",""
